date;Deutschland/Luxemburg [€/MWh] Original resolutions;∅ Anrainer DE/LU [€/MWh] Original resolutions;Belgien [€/MWh] Original resolutions;Dänemark 1 [€/MWh] Original resolutions;Dänemark 2 [€/MWh] Original resolutions;Frankreich [€/MWh] Original resolutions;Niederlande [€/MWh] Original resolutions;Norwegen 2 [€/MWh] Original resolutions;Österreich [€/MWh] Original resolutions;Polen [€/MWh] Original resolutions;Schweden 4 [€/MWh] Original resolutions;Schweiz [€/MWh] Original resolutions;Tschechien [€/MWh] Original resolutions;DE/AT/LU [€/MWh] Original resolutions;Italien (Nord) [€/MWh] Original resolutions;Slowenien [€/MWh] Original resolutions;Ungarn [€/MWh] Original resolutions
2021-11-20 20:00:00;88,61;139,94;179,33;86,00;14,18;260,00;158,4;88,57;251,88;99,66;14,18;256,67;130,51;-;260,00;251,88;271,76
2021-11-20 21:00:00;83,2;130,21;182,54;83,2;14,18;249,19;195,00;85,86;200,07;88,01;14,18;232,06;88,01;-;249,19;249,19;249,19
2021-11-20 22:00:00;85,01;135,67;225,00;85,01;14,07;240,01;229,3;87,73;199,06;83,07;14,07;230,03;85,01;-;237,38;237,38;237,38
2021-11-20 23:00:00;85,01;118,55;192,66;85,01;12,92;244,00;121,11;87,73;157,57;75,44;12,92;229,66;85,01;-;224,5;180,00;176,73
2021-11-21 00:00:00;72,61;119,81;175,00;72,61;13,56;269,66;142,87;83,22;170,00;72,61;13,56;223,97;80,9;-;241,1;170,00;202,8
2021-11-21 01:00:00;78,99;107,71;163,19;78,99;13,72;250,01;84,21;81,51;124,54;78,99;13,72;216,95;78,99;-;227,54;124,54;166,95
2021-11-21 02:00:00;77,44;108,63;144,43;77,44;13,71;239,32;82,56;79,92;183,02;77,44;13,71;205,9;77,44;-;220,74;183,02;183,02
2021-11-21 03:00:00;77,4;108,88;147,56;77,4;13,81;225,19;87,74;80,04;180,00;77,4;13,81;194,37;100,39;-;218,59;180,00;180,00
2021-11-21 04:00:00;79,06;105,74;146,95;79,06;13,96;217,63;79,06;81,42;183,04;79,06;13,96;188,12;80,9;-;202,1;183,04;183,04
2021-11-21 05:00:00;82,35;105,84;135,81;79,61;14,23;224,24;70,63;81,99;190,06;80,72;14,23;188,35;84,4;-;211,69;190,06;190,06
2021-11-21 06:00:00;77,47;112,47;152,67;77,47;14,34;218,59;125,00;85,26;199,02;70,5;14,34;195,6;84,4;-;218,59;218,59;199,02
2021-11-21 07:00:00;80,31;107,58;126,56;80,31;14,57;213,73;60,38;88,03;213,73;80,31;14,57;210,88;80,31;-;213,73;213,73;213,73
2021-11-21 08:00:00;98,18;117,94;152,78;98,18;21,91;212,07;101,02;90,32;212,07;75,95;21,91;212,94;98,18;-;212,07;212,07;212,07
2021-11-21 09:00:00;124,99;139,04;190,27;97,11;75,72;223,77;150,92;94,29;202,7;99,91;50,9;218,9;124,99;-;220,74;220,74;202,7
2021-11-21 10:00:00;165,38;148,94;200,00;96,7;75,82;224,13;177,9;94,59;202,89;106,52;75,82;218,62;165,38;-;220,74;202,89;202,89
2021-11-21 11:00:00;198,6;158,42;200,00;95,16;95,16;221,63;185,00;95,66;221,63;117,41;95,16;217,24;198,6;-;221,63;221,63;221,63
2021-11-21 12:00:00;190,38;154,72;188,91;91,78;91,78;222,37;180,00;94,52;219,81;115,49;91,78;215,08;190,38;-;219,81;219,81;219,81
2021-11-21 13:00:00;173,54;147,06;172,23;91,66;91,66;213,39;159,7;94,4;200,05;116,12;91,66;213,29;173,54;-;213,39;213,39;200,05
2021-11-21 14:00:00;180,87;151,45;189,96;97,23;97,23;207,92;155,00;96,08;207,92;128,74;97,23;207,75;180,87;-;207,92;207,92;207,92
2021-11-21 15:00:00;198,00;160,99;197,68;99,59;99,59;207,79;195,00;99,59;207,79;151,54;99,59;214,77;198,00;-;207,79;207,79;220,03
2021-11-21 16:00:00;213,63;174,68;213,42;110,85;110,85;220,00;211,71;105,27;230,05;172,13;110,85;222,75;213,63;-;220,00;230,05;232,3
2021-11-21 17:00:00;240,00;188,2;240,00;116,81;116,81;240,00;240,00;107,00;240,00;172,15;116,81;240,65;240,00;-;240,00;240,00;252,95
2021-11-21 18:00:00;247,76;191,16;243,1;103,83;103,83;253,24;244,33;103,83;260,01;176,05;103,83;263,00;247,76;-;253,24;260,01;260,01
2021-11-21 19:00:00;225,00;183,09;231,31;99,85;99,85;257,63;200,00;99,85;257,63;179,87;99,85;263,17;225,00;-;257,63;257,63;257,63
2021-11-21 20:00:00;185,00;166,25;182,72;101,52;101,52;242,5;166,41;98,57;242,5;174,59;101,52;231,9;185,00;-;242,5;242,5;242,5
2021-11-21 21:00:00;145,39;153,65;194,8;102,59;99,61;220,05;160,00;99,61;220,05;129,96;99,61;218,43;145,39;-;220,05;220,05;220,05
2021-11-21 22:00:00;146,88;148,98;189,42;101,56;98,61;211,69;159,07;98,61;206,18;113,14;98,61;214,97;146,88;-;211,69;206,18;206,18
2021-11-21 23:00:00;116,82;129,13;146,63;99,82;79,2;203,54;103,69;96,92;180,02;106,52;79,2;208,04;116,82;-;203,54;180,02;180,02
2021-11-22 00:00:00;175,86;162,91;186,99;175,86;175,86;196,84;175,86;101,96;196,84;100,45;100,45;205,00;175,86;-;196,84;196,84;196,84
2021-11-22 01:00:00;158,08;151,08;172,95;153,75;153,75;192,87;153,75;101,59;192,87;92,84;92,84;196,55;158,08;-;192,87;192,87;192,87
2021-11-22 02:00:00;144,91;142,14;162,6;138,32;138,32;186,31;138,32;102,38;186,31;90,00;90,00;186,1;144,91;-;186,31;186,31;186,31
2021-11-22 03:00:00;137,67;137,23;153,67;131,7;131,7;175,11;131,7;102,45;175,11;93,92;93,92;182,63;137,67;-;175,11;175,11;175,11
2021-11-22 04:00:00;154,45;147,19;161,00;152,63;152,63;169,85;152,63;104,17;179,39;104,17;104,17;183,96;154,45;-;179,39;179,39;179,39
2021-11-22 05:00:00;169,00;161,89;183,4;163,95;163,95;202,7;163,95;108,86;202,7;106,73;108,86;206,7;169,00;-;202,7;202,7;202,7
2021-11-22 06:00:00;239,78;223,46;239,44;239,36;239,36;240,00;239,36;176,83;240,9;127,01;234,02;242,00;239,78;-;240,00;240,9;255,65
2021-11-22 07:00:00;289,56;256,68;284,81;282,61;289,99;286,93;206,33;199,73;289,56;134,27;282,61;277,08;289,56;-;286,93;289,56;289,56
2021-11-22 08:00:00;300,05;269,02;295,53;269,91;300,05;299,9;234,59;227,09;300,05;170,4;269,91;291,74;300,05;-;300,00;300,05;300,05
2021-11-22 09:00:00;298,22;259,61;294,23;230,02;298,22;296,23;230,02;222,66;298,22;172,24;230,02;285,67;298,22;-;296,23;298,22;298,22
2021-11-22 10:00:00;289,62;230,87;282,5;174,2;289,62;285,27;174,2;129,98;289,62;171,55;174,2;278,85;289,62;-;289,00;289,62;289,62
2021-11-22 11:00:00;264,95;230,18;250,00;220,00;264,95;269,74;220,00;117,58;299,45;166,52;166,52;287,23;270,00;-;297,97;299,45;299,45
2021-11-22 12:00:00;248,07;212,05;218,6;180,00;248,07;259,39;180,00;115,56;295,21;148,03;115,56;277,11;295,00;-;275,74;295,21;295,21
2021-11-22 13:00:00;249,28;213,14;234,4;189,44;249,28;252,76;189,44;111,75;293,93;151,42;111,75;266,47;293,93;-;276,43;293,93;293,93
2021-11-22 14:00:00;256,53;216,49;247,81;190,00;256,53;254,92;190,00;111,23;293,93;157,7;111,23;274,16;293,93;-;293,93;293,93;298,46
2021-11-22 15:00:00;279,47;220,16;272,43;176,9;279,47;275,54;176,9;111,44;292,81;163,66;111,44;281,73;279,47;-;297,4;297,4;300,00
2021-11-22 16:00:00;288,51;227,47;282,21;184,9;288,51;284,81;184,9;112,37;293,36;181,15;112,37;289,04;288,51;-;306,78;306,78;306,78
2021-11-22 17:00:00;318,87;258,45;318,87;226,6;318,87;318,87;318,87;111,63;318,87;174,76;111,63;305,07;318,87;-;318,87;318,87;318,87
2021-11-22 18:00:00;302,00;241,68;306,16;111,92;334,73;312,66;291,29;108,67;304,62;172,7;108,67;305,01;302,00;-;312,66;312,66;304,62
2021-11-22 19:00:00;254,39;201,83;276,97;116,27;116,27;312,9;186,34;107,3;279,97;170,45;107,3;291,95;254,39;-;312,9;312,9;297,25
2021-11-22 20:00:00;232,92;184,28;249,99;98,05;98,05;277,65;186,6;98,05;277,65;147,08;98,05;262,97;232,92;-;277,65;277,65;277,65
2021-11-22 21:00:00;202,11;158,09;180,00;94,97;94,97;240,72;174,4;94,97;211,31;110,79;94,97;239,81;202,11;-;240,72;240,72;240,72
2021-11-22 22:00:00;202,26;158,02;212,65;88,53;88,53;228,85;174,5;91,17;208,44;121,68;88,53;233,03;202,26;-;228,85;228,85;228,85
2021-11-22 23:00:00;139,43;139,36;194,88;87,4;44,99;223,42;184,00;90,01;195,00;106,72;44,99;222,1;139,43;-;222,2;195,00;209,24
2021-11-23 00:00:00;168,4;131,65;183,79;88,78;16,38;215,00;163,00;91,44;183,43;96,47;16,38;225,06;168,4;-;215,00;183,43;185,61
2021-11-23 01:00:00;157,98;128,53;202,3;88,64;16,44;203,98;164,00;91,29;171,7;82,84;16,44;218,18;157,98;-;203,98;171,7;171,7
2021-11-23 02:00:00;143,35;123,38;184,33;88,5;17,96;199,00;157,00;91,15;161,41;80,35;17,96;216,18;143,35;-;199,00;161,41;161,41
2021-11-23 03:00:00;142,37;118,96;178,36;67,32;20,1;193,06;148,46;91,47;158,81;79,78;20,1;208,7;142,37;-;193,06;158,81;158,81
2021-11-23 04:00:00;160,00;126,92;181,84;47,68;47,68;190,83;164,42;92,11;175,92;81,83;47,68;206,11;160,00;-;190,83;175,92;175,92
2021-11-23 05:00:00;172,34;145,9;183,8;90,07;90,07;199,8;167,3;94,59;203,8;90,07;90,07;222,97;172,34;-;203,8;203,8;210,84
2021-11-23 06:00:00;193,16;175,61;205,6;121,46;121,46;237,62;158,32;111,42;285,91;121,46;121,46;253,88;193,16;-;253,24;285,91;285,91
2021-11-23 07:00:00;254,18;226,28;324,11;185,89;185,89;305,71;180,00;116,65;305,71;134,9;185,89;310,13;254,18;-;305,71;305,71;322,96
2021-11-23 08:00:00;290,00;263,88;330,69;248,73;284,23;320,00;248,73;138,98;320,00;151,67;248,73;320,91;290,00;-;320,00;320,00;320,59
2021-11-23 09:00:00;278,99;254,88;324,78;230,03;278,99;312,84;230,03;135,6;312,84;155,22;230,03;314,36;278,99;-;312,84;312,84;312,84
2021-11-23 10:00:00;260,22;237,15;312,09;200,00;260,22;300,00;200,00;128,51;300,00;140,85;200,00;306,74;260,22;-;300,00;300,00;300,00
2021-11-23 11:00:00;257,55;237,43;276,00;224,96;257,55;286,83;224,96;122,71;299,00;142,35;224,96;294,84;257,55;-;299,00;299,00;299,00
2021-11-23 12:00:00;248,02;229,27;279,53;209,02;248,02;278,3;209,02;120,45;293,98;148,29;209,02;278,36;248,02;-;278,3;293,98;293,98
2021-11-23 13:00:00;258,07;228,08;274,95;180,08;258,07;274,95;237,59;119,97;285,96;166,53;180,08;272,58;258,07;-;276,8;285,96;285,96
2021-11-23 14:00:00;278,69;229,85;296,4;160,1;210,82;291,85;259,9;119,93;298,2;171,61;160,1;280,7;278,69;-;295,00;298,2;298,2
2021-11-23 15:00:00;300,00;238,33;300,00;160,06;200,1;300,00;300,00;120,21;300,00;190,01;160,06;291,15;300,00;-;300,00;300,00;306,78
2021-11-23 16:00:00;317,34;259,04;317,34;162,92;284,15;317,34;317,34;128,98;317,34;217,39;162,92;306,36;317,34;-;317,34;317,34;323,49
2021-11-23 17:00:00;348,21;273,93;348,21;148,06;291,4;348,21;348,21;125,85;348,21;214,26;148,06;344,52;348,21;-;348,21;348,21;348,96
2021-11-23 18:00:00;342,13;262,59;342,13;124,17;276,29;342,13;342,13;114,57;342,13;209,21;114,57;339,05;342,13;-;342,13;342,13;342,13
2021-11-23 19:00:00;300,00;226,66;310,71;109,38;109,38;330,03;266,59;109,38;330,03;190,5;109,38;327,86;300,00;-;330,03;330,03;330,03
2021-11-23 20:00:00;279,64;207,09;308,08;97,5;97,5;300,00;246,9;97,5;300,00;156,97;97,5;296,45;279,64;-;300,00;300,00;300,00
2021-11-23 21:00:00;235,36;180,77;276,72;92,61;92,61;265,14;188,2;95,38;265,14;127,47;92,61;257,19;235,36;-;265,14;265,14;265,14
2021-11-23 22:00:00;218,85;162,94;247,65;91,01;61,52;239,05;184,2;93,73;223,73;127,38;61,52;243,7;218,85;-;237,00;237,00;237,00
2021-11-23 23:00:00;200,04;141,57;224,01;89,46;14,92;233,42;172,00;92,14;210,06;104,61;14,92;235,05;166,64;-;210,06;210,06;210,06
2021-11-24 00:00:00;190,06;138,19;192,88;91,7;13,35;215,45;175,6;94,44;197,48;96,38;13,35;239,41;190,06;-;215,45;197,48;197,48
2021-11-24 01:00:00;184,81;133,84;200,00;90,49;13,36;204,48;167,54;93,19;190,91;84,89;13,36;229,16;184,81;-;204,48;190,91;190,91
2021-11-24 02:00:00;178,16;132,02;200,03;90,18;13,54;195,29;173,3;92,87;185,00;83,8;13,54;226,53;178,16;-;195,29;185,00;185,00
2021-11-24 03:00:00;171,62;127,92;188,9;84,08;14,92;189,59;171,11;93,15;179,06;81,68;14,92;218,09;171,62;-;189,59;179,06;179,06
2021-11-24 04:00:00;191,15;129,81;191,17;43,02;16,1;191,2;191,08;95,49;191,16;81,69;16,1;219,76;191,15;-;191,2;191,16;191,16
2021-11-24 05:00:00;205,06;138,76;207,57;26,1;19,79;213,14;194,86;100,94;213,14;88,05;19,79;237,95;205,06;-;213,14;213,14;213,14
2021-11-24 06:00:00;225,08;178,53;259,35;95,85;102,16;251,4;183,8;106,56;269,99;126,12;72,04;271,44;225,08;-;252,4;269,99;269,99
2021-11-24 07:00:00;305,88;256,44;314,1;274,01;274,01;330,00;274,01;114,88;333,39;148,51;114,88;337,16;305,88;-;330,00;333,39;333,39
2021-11-24 08:00:00;344,98;290,63;344,98;344,98;344,98;344,98;344,98;117,94;344,98;175,69;117,94;370,45;344,98;-;344,98;344,98;344,98
2021-11-24 09:00:00;330,02;283,04;330,02;330,02;330,02;330,02;330,02;118,36;330,02;210,55;118,36;355,99;330,02;-;330,02;330,02;330,02
2021-11-24 10:00:00;321,35;274,21;321,35;321,35;321,35;321,35;321,35;118,68;321,35;188,67;118,68;340,81;321,35;-;321,35;321,35;321,35
2021-11-24 11:00:00;313,05;271,44;313,05;313,05;313,05;313,05;313,05;117,96;313,05;200,07;140,05;336,36;313,05;-;313,05;313,05;313,05
2021-11-24 12:00:00;299,99;261,75;299,99;299,99;299,99;299,99;299,99;117,36;299,99;193,47;140,01;328,43;299,99;-;299,99;299,99;299,99
2021-11-24 13:00:00;300,00;262,37;300,00;300,00;300,00;300,00;300,00;116,94;300,00;219,12;116,94;333,11;300,00;-;300,00;300,00;300,00
2021-11-24 14:00:00;328,00;281,03;328,00;328,00;328,00;328,00;328,00;116,00;328,00;220,67;116,00;342,66;328,00;-;328,00;328,00;328,00
2021-11-24 15:00:00;342,18;292,77;342,18;330,76;342,18;342,18;342,18;117,26;342,18;244,66;124,63;350,08;342,18;-;342,18;342,18;342,18
2021-11-24 16:00:00;350,92;291,46;350,92;214,3;350,92;350,92;350,92;119,92;350,92;254,79;149,95;361,62;350,92;-;350,92;350,92;353,6
2021-11-24 17:00:00;385,00;326,66;385,00;385,00;385,00;385,00;385,00;119,94;385,00;241,84;119,94;416,5;385,00;-;385,00;385,00;385,00
2021-11-24 18:00:00;345,00;291,31;366,71;269,9;345,00;411,53;269,9;115,32;362,13;212,47;115,32;391,12;345,00;-;362,13;362,13;362,13
2021-11-24 19:00:00;319,09;243,89;351,95;119,45;119,45;419,62;215,6;112,92;345,02;218,55;112,92;348,21;319,09;-;350,00;350,00;345,02
2021-11-24 20:00:00;283,42;217,08;308,66;105,46;105,46;360,94;199,9;105,46;303,33;180,37;105,46;329,42;283,42;-;330,01;330,01;303,33
2021-11-24 21:00:00;250,78;192,96;265,98;104,87;104,87;297,16;195,00;101,83;262,67;131,57;101,83;305,98;250,78;-;297,16;297,16;262,67
2021-11-24 22:00:00;216,67;164,75;190,00;103,66;103,66;254,4;194,01;100,66;225,94;125,63;29,15;268,51;216,67;-;254,4;254,4;225,94
2021-11-24 23:00:00;190,97;148,21;191,88;99,28;27,45;250,00;175,00;96,4;209,82;105,04;27,45;256,97;190,97;-;250,00;250,00;209,82
2021-11-25 00:00:00;200,03;148,27;200,96;102,32;25,78;227,32;191,79;99,35;208,63;100,03;25,78;249,01;200,03;-;227,32;227,32;208,63
2021-11-25 01:00:00;204,47;148,21;209,4;102,1;24,55;220,00;203,03;99,14;210,06;95,19;24,55;237,81;204,47;-;220,00;210,06;210,06
2021-11-25 02:00:00;193,52;145,18;210,59;102,64;23,85;218,61;198,58;99,67;204,02;93,15;23,85;228,54;193,52;-;218,61;204,02;204,02
2021-11-25 03:00:00;194,13;143,07;205,36;104,09;23,86;210,64;196,89;101,07;201,04;91,98;23,86;220,82;194,13;-;210,64;201,04;201,04
2021-11-25 04:00:00;207,09;145,69;206,32;105,88;27,25;208,88;190,00;102,81;207,69;95,18;27,25;224,27;207,09;-;208,88;207,69;207,69
2021-11-25 05:00:00;212,38;154,07;212,67;99,87;34,38;220,96;209,92;107,22;215,08;104,6;34,38;243,36;212,38;-;220,96;220,96;220,01
2021-11-25 06:00:00;281,09;196,59;274,37;126,29;98,94;291,85;184,3;112,38;284,92;130,27;98,94;279,09;281,09;-;291,85;291,85;284,92
2021-11-25 07:00:00;330,00;227,8;305,96;124,4;120,8;337,31;246,7;120,8;331,17;135,41;120,8;332,44;330,00;-;331,17;331,17;340,00
2021-11-25 08:00:00;352,11;243,58;299,8;153,93;153,93;372,64;199,00;127,04;355,71;159,36;153,93;351,96;352,11;-;355,71;355,71;355,71
2021-11-25 09:00:00;310,00;233,4;227,35;153,17;153,17;371,71;246,00;122,04;323,87;161,9;153,17;345,01;310,00;-;350,1;323,87;330,00
2021-11-25 10:00:00;294,93;215,15;220,51;139,02;139,02;343,23;192,00;119,51;305,33;132,84;139,02;341,21;294,93;-;343,23;305,33;305,33
2021-11-25 11:00:00;290,36;214,19;209,6;139,08;139,08;344,23;187,00;116,7;302,04;149,95;139,08;339,01;290,36;-;344,23;302,04;302,04
2021-11-25 12:00:00;290,00;204,21;222,58;118,26;118,26;330,01;173,7;114,83;298,32;137,17;118,26;324,97;290,00;-;330,01;298,32;298,32
2021-11-25 13:00:00;292,64;206,47;238,2;116,87;116,87;320,9;174,00;113,48;298,25;158,51;116,87;324,54;292,64;-;320,9;301,2;309,52
2021-11-25 14:00:00;290,00;208,71;251,46;117,57;117,57;325,91;169,95;114,16;301,33;164,59;117,57;325,72;290,00;-;325,91;325,91;325,91
2021-11-25 15:00:00;288,49;215,71;297,44;118,77;118,77;323,39;172,88;115,33;306,87;177,89;118,77;334,22;288,49;-;330,00;330,00;356,26
2021-11-25 16:00:00;282,91;236,18;260,77;148,95;148,95;328,77;276,00;118,03;328,52;208,35;148,95;330,74;300,00;-;330,00;330,00;385,15
2021-11-25 17:00:00;288,02;245,63;297,7;208,94;208,94;347,16;208,94;118,24;304,51;182,89;208,94;327,67;288,02;-;347,16;347,16;361,4
2021-11-25 18:00:00;260,69;229,19;347,00;149,94;149,94;375,00;184,3;118,29;293,92;151,1;149,94;331,7;270,00;-;350,00;350,00;339,93
2021-11-25 19:00:00;188,07;205,07;273,9;126,72;126,72;360,65;187,67;116,52;275,06;130,48;126,72;330,05;201,32;-;330,04;330,04;306,78
2021-11-25 20:00:00;152,44;208,8;296,64;114,66;114,66;330,00;219,00;114,66;274,95;124,27;114,66;323,33;270,00;-;330,00;330,00;330,00
2021-11-25 21:00:00;152,11;173,88;244,95;110,41;110,41;285,37;173,06;110,41;215,08;110,41;110,41;290,05;152,11;-;285,37;285,37;215,08
2021-11-25 22:00:00;155,28;164,86;230,7;109,01;105,85;262,87;165,79;105,85;210,06;105,85;105,85;256,4;155,28;-;240,00;240,00;210,06
2021-11-25 23:00:00;129,55;156,25;227,91;105,76;87,84;294,04;161,82;102,69;180,97;91,97;87,84;248,33;129,55;-;225,00;180,97;180,97
2021-11-26 00:00:00;155,45;157,72;224,57;106,89;98,61;252,87;172,00;103,79;186,64;88,16;98,61;247,29;155,45;-;228,99;186,64;186,64
2021-11-26 01:00:00;159,74;153,37;220,00;107,18;87,26;244,58;174,72;104,08;186,93;87,26;87,26;228,05;159,74;-;222,26;186,93;186,93
2021-11-26 02:00:00;148,81;151,2;217,68;109,93;89,15;245,82;165,9;106,74;179,89;89,15;89,15;220,96;148,81;-;215,69;179,89;179,89
2021-11-26 03:00:00;148,8;146,61;198,78;112,31;90,69;220,93;159,9;109,05;179,00;90,69;90,69;211,82;148,8;-;207,81;179,00;179,00
2021-11-26 04:00:00;153,7;148,02;182,00;113,35;104,9;220,28;143,42;110,06;177,09;104,9;104,9;213,59;153,7;-;206,9;177,09;177,09
2021-11-26 05:00:00;164,7;164,32;200,74;152,57;115,22;249,48;152,57;115,22;194,49;113,95;115,22;233,37;164,7;-;215,69;194,49;201,9
2021-11-26 06:00:00;213,3;212,8;226,62;213,3;213,3;261,82;213,3;121,92;255,65;128,13;208,18;285,32;213,3;-;260,00;255,65;255,65
2021-11-26 07:00:00;269,08;245,33;207,36;269,08;269,08;320,00;239,52;130,02;299,94;115,79;262,62;316,09;269,08;-;320,00;299,94;299,94
2021-11-26 08:00:00;288,99;259,6;219,4;288,99;288,99;345,00;256,1;131,12;301,21;128,59;282,05;325,21;288,99;-;345,00;301,21;301,21
2021-11-26 09:00:00;282,56;255,00;248,6;259,97;282,56;346,37;232,9;126,71;297,93;143,57;259,97;323,91;282,56;-;346,37;297,93;297,93
2021-11-26 10:00:00;272,53;245,24;250,00;235,91;272,53;320,5;235,91;122,4;284,98;147,29;235,91;319,68;272,53;-;320,5;284,98;284,98
2021-11-26 11:00:00;215,97;225,33;251,00;195,4;215,97;324,65;195,4;119,41;272,38;169,26;195,4;323,81;215,97;-;324,65;272,38;272,38
2021-11-26 12:00:00;234,4;227,42;216,53;201,91;234,4;307,17;201,91;117,64;281,91;192,56;201,91;311,25;234,4;-;307,17;281,91;281,91
2021-11-26 13:00:00;188,19;206,88;224,72;174,9;188,19;281,1;174,9;117,83;270,05;188,19;174,9;292,72;188,19;-;281,1;270,05;270,05
2021-11-26 14:00:00;182,82;201,64;216,96;169,75;182,82;270,00;169,75;117,13;270,00;182,82;169,75;286,29;182,82;-;270,00;270,00;270,00
2021-11-26 15:00:00;180,45;212,56;216,45;165,49;180,45;272,8;165,49;117,73;279,96;210,21;165,49;284,08;279,96;-;279,96;279,96;279,96
2021-11-26 16:00:00;191,38;219,12;221,8;178,92;191,38;267,39;178,92;120,47;280,00;217,06;186,79;287,58;280,00;-;280,00;280,00;280,00
2021-11-26 17:00:00;225,88;241,51;257,53;189,9;225,88;277,73;279,77;120,66;283,22;220,46;220,46;297,73;283,22;-;283,22;283,22;283,22
2021-11-26 18:00:00;182,06;217,97;247,04;127,85;202,28;289,9;206,00;120,11;275,04;210,73;155,42;308,35;255,00;-;289,9;275,04;275,04
2021-11-26 19:00:00;165,15;198,82;239,92;128,00;144,93;270,89;194,9;117,19;222,26;204,76;144,93;297,00;222,26;-;270,89;222,26;222,26
2021-11-26 20:00:00;150,1;174,88;214,3;114,01;114,01;250,00;219,00;114,01;198,08;150,1;114,01;286,02;150,1;-;250,00;198,08;198,08
2021-11-26 21:00:00;119,18;162,48;207,25;113,95;113,95;241,16;219,00;112,98;163,99;115,73;113,95;257,46;127,91;-;228,99;163,99;163,99
2021-11-26 22:00:00;118,66;160,52;209,26;111,43;111,43;253,7;208,00;109,66;167,76;118,66;111,43;245,76;118,66;-;223,92;167,76;167,76
2021-11-26 23:00:00;109,11;155,43;208,5;105,73;105,73;269,66;189,00;105,73;167,99;109,11;105,73;233,47;109,11;-;215,04;167,99;167,99
2021-11-27 00:00:00;130,08;167,69;229,78;126,96;126,96;223,31;250,1;113,73;154,33;126,96;126,96;235,43;130,08;-;223,31;154,33;154,33
2021-11-27 01:00:00;153,33;160,13;210,57;120,24;120,24;218,86;190,00;114,39;168,71;120,24;120,24;224,58;153,33;-;218,86;168,71;168,71
2021-11-27 02:00:00;151,4;155,02;201,72;118,41;118,41;210,36;182,00;114,98;165,23;118,41;118,41;205,88;151,4;-;210,36;165,23;165,23
2021-11-27 03:00:00;157,11;149,53;184,03;117,99;117,99;193,82;167,71;114,57;165,57;117,99;117,99;190,09;157,11;-;193,82;165,57;159,57
2021-11-27 04:00:00;160,49;148,65;177,8;119,58;119,58;184,1;167,3;116,11;165,93;119,58;119,58;185,13;160,49;-;184,1;165,93;165,93
2021-11-27 05:00:00;167,08;149,39;172,05;121,2;121,2;173,86;169,18;117,68;169,00;121,2;121,2;189,62;167,08;-;193,06;169,00;167,08
2021-11-27 06:00:00;169,16;154,54;176,22;117,15;117,15;175,36;175,07;117,15;207,01;123,99;117,15;204,54;169,16;-;207,01;207,01;194,03
2021-11-27 07:00:00;189,1;170,95;213,1;128,4;128,4;203,66;203,42;121,28;210,05;127,69;128,4;226,98;189,1;-;214,00;210,05;209,98
2021-11-27 08:00:00;209,39;186,33;210,00;159,01;159,01;210,00;209,26;131,3;215,02;144,93;159,01;242,67;209,39;-;221,32;215,02;215,02
2021-11-27 09:00:00;219,09;208,17;226,96;213,83;213,83;223,27;213,83;136,99;220,07;160,05;213,83;248,08;219,09;-;223,27;220,07;220,07
2021-11-27 10:00:00;222,13;211,45;238,9;209,13;216,8;230,9;209,13;140,57;224,19;166,64;216,8;250,73;222,13;-;230,9;224,19;224,19
2021-11-27 11:00:00;225,54;203,68;225,54;180,1;180,1;225,54;225,54;147,14;225,54;179,7;180,1;245,68;225,54;-;225,54;225,54;225,54
2021-11-27 12:00:00;219,09;209,81;227,08;213,58;213,58;223,27;213,58;139,65;220,08;179,89;213,58;244,51;219,09;-;223,27;220,08;220,08
2021-11-27 13:00:00;216,02;206,26;216,02;210,84;210,84;216,02;216,02;136,93;216,02;178,85;210,84;240,46;216,02;-;216,02;216,02;216,02
2021-11-27 14:00:00;218,9;208,21;218,9;218,9;218,9;218,9;218,9;135,89;218,9;170,38;218,9;232,83;218,9;-;218,9;218,9;218,9
2021-11-27 15:00:00;225,00;215,78;225,00;225,00;225,00;225,00;225,00;138,18;225,00;192,61;225,00;242,78;225,00;-;225,00;225,00;225,00
2021-11-27 16:00:00;231,26;227,14;231,03;227,38;227,38;231,23;227,38;200,02;233,82;210,75;227,38;250,88;231,26;-;233,82;233,82;233,82
2021-11-27 17:00:00;270,8;265,11;270,8;270,8;270,8;270,8;270,8;262,13;270,8;202,75;270,8;284,9;270,8;-;270,8;270,8;270,8
2021-11-27 18:00:00;265,96;257,03;287,77;250,00;250,00;277,33;250,00;242,00;268,65;196,22;250,00;289,43;265,96;-;277,33;277,33;268,65
2021-11-27 19:00:00;240,00;229,07;260,00;214,03;214,03;264,07;214,03;207,18;245,55;178,16;214,03;268,65;240,00;-;264,07;260,00;245,55
2021-11-27 20:00:00;213,29;201,27;226,36;184,1;184,1;238,43;184,1;152,69;238,43;159,62;184,1;248,73;213,29;-;238,43;238,43;238,43
2021-11-27 21:00:00;212,4;198,96;220,00;200,00;200,00;223,86;200,00;140,01;215,02;141,53;200,00;235,76;212,4;-;223,86;215,02;215,02
2021-11-27 22:00:00;204,08;175,49;225,94;131,51;131,51;216,27;200,1;127,69;206,56;127,69;127,69;231,35;204,08;-;216,27;206,56;206,56
2021-11-27 23:00:00;198,83;168,16;208,88;129,02;129,02;204,00;189,73;119,96;199,95;119,96;119,96;230,41;198,83;-;204,00;199,95;198,83
